analysis_status,question_stratum,comparison,baseline_run_name,candidate_run_name,baseline_run_id,candidate_run_id,baseline_path,candidate_path,metric,num_queries,baseline_mean,candidate_mean,delta,ci_low,ci_high,p_two_sided,confidence,samples,seed
exploratory_not_in_preregistered_holm_families,all_answerable,k10_to_k20,multihop_retrieved_multihop_bm25_stem_w256_o64_ca933dcf4ef4de39_r1,multihop_retrieved_multihop_bm25_stem_w256_o64_46c879463b5148b0_r1,ca933dcf4ef4de39,46c879463b5148b0,results/track_b_generation_artifacts/multihop_retrieved_multihop_bm25_stem_w256_o64_ca933dcf4ef4de39_r1.jsonl,results/track_b_generation_artifacts/multihop_retrieved_multihop_bm25_stem_w256_o64_46c879463b5148b0_r1.jsonl,exact_match,264,0.75,0.742424,-0.007576,-0.05303,0.037879,0.8082,0.95,10000,13
exploratory_not_in_preregistered_holm_families,all_answerable,k10_to_k20,multihop_retrieved_multihop_bm25_stem_w256_o64_ca933dcf4ef4de39_r1,multihop_retrieved_multihop_bm25_stem_w256_o64_46c879463b5148b0_r1,ca933dcf4ef4de39,46c879463b5148b0,results/track_b_generation_artifacts/multihop_retrieved_multihop_bm25_stem_w256_o64_ca933dcf4ef4de39_r1.jsonl,results/track_b_generation_artifacts/multihop_retrieved_multihop_bm25_stem_w256_o64_46c879463b5148b0_r1.jsonl,token_f1,264,0.756566,0.750884,-0.005682,-0.05,0.038267,0.8148,0.95,10000,13
exploratory_not_in_preregistered_holm_families,all_answerable,k10_to_k20,multihop_retrieved_multihop_bm25_stem_w256_o64_ca933dcf4ef4de39_r1,multihop_retrieved_multihop_bm25_stem_w256_o64_46c879463b5148b0_r1,ca933dcf4ef4de39,46c879463b5148b0,results/track_b_generation_artifacts/multihop_retrieved_multihop_bm25_stem_w256_o64_ca933dcf4ef4de39_r1.jsonl,results/track_b_generation_artifacts/multihop_retrieved_multihop_bm25_stem_w256_o64_46c879463b5148b0_r1.jsonl,evidence_recall_at_budget,264,0.589331,0.726326,0.136995,0.111742,0.163194,0.0,0.95,10000,13
exploratory_not_in_preregistered_holm_families,all_answerable,k10_to_k20,multihop_retrieved_multihop_bm25_stem_w256_o64_ca933dcf4ef4de39_r1,multihop_retrieved_multihop_bm25_stem_w256_o64_46c879463b5148b0_r1,ca933dcf4ef4de39,46c879463b5148b0,results/track_b_generation_artifacts/multihop_retrieved_multihop_bm25_stem_w256_o64_ca933dcf4ef4de39_r1.jsonl,results/track_b_generation_artifacts/multihop_retrieved_multihop_bm25_stem_w256_o64_46c879463b5148b0_r1.jsonl,context_sufficiency_at_budget,264,0.299242,0.454545,0.155303,0.113636,0.200758,0.0,0.95,10000,13
